freq,siec,unit,geo\TIME_PERIOD	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,C0000,GWH,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,C0000,GWH,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3574.000 e	3524.000 e	2976.000 e	2454.000 e	1808.000 e	2933.000 e	: u	2311.000 e	2462.000 e	3076.000 e	2710.000 e	2922.000 e	3092.000 e	3171.000 e	2932.000 e	2497.000 e	2206.000 e	1674.000 e	1913.000 e	3200.000 e	2978.000 	3076.000 	2167.000 	2747.000 	2735.828 	2334.391 	1981.988 	1615.031 	1346.853 	1047.287 	1135.459 	635.986 	544.247 	1631.382 e	2263.190 	1994.535 	935.300 	841.608 	920.319 	471.440 	500.895 	388.944 	540.390 	596.685 	1152.938 	1093.429 	1070.487 	1073.082 	1588.943 	1036.376 	1210.889 	797.271 	715.785 	652.586 	1489.974 	1545.868 	1439.271 	2005.655 	1836.672 	2215.643 	1704.058 	928.298 	1532.853 	1121.595 	593.637 	1318.893 	1555.543 	1601.753 	1927.742 	1265.407 	1235.135 	1697.235 	1437.826 	1483.829 	1344.826 	1062.849 	510.611 	192.204 	272.173 	383.553 	467.083 	943.651 	1042.695 	996.801 	: 	: 
M,C0000,GWH,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,C0000,GWH,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12091.658 	10431.340 	10137.968 	9115.325 	9751.789 	9354.686 	10145.696 	10072.890 	9720.766 	9686.949 	10151.872 	9982.882 	10138.276 	10415.872 	10758.336 	8673.423 	9191.617 	9551.778 	10359.896 	10238.848 	9840.715 	9985.874 	10412.314 	10505.534 	10894.804 	8923.420 	8839.478 	8331.696 	8944.061 	8982.102 	8964.912 	9200.043 	8721.191 	9271.108 	8772.113 	8750.464 	9237.980 	8108.244 	8262.817 	6983.517 	7157.624 	7544.266 	7987.721 	8390.279 	8360.019 	8804.393 	8810.169 	9148.389 	10518.363 	9328.132 	9461.279 	8746.641 	8271.355 	9073.239 	10049.604 	9605.352 	10372.218 	9829.364 	10450.274 	11515.358 	10061.746 	8548.867 	10941.705 	9383.726 	8803.667 	8727.707 	8806.377 	9718.848 	9360.664 	9177.531 	10330.002 	10589.558 	9037.893 	8086.384 	7827.323 	6865.682 	6715.921 	6338.021 	6494.187 	7041.996 	7562.577 	7839.499 	8400.946 	8366.722 	8230.378 	: 
M,C0000,GWH,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1271.596 	926.195 	902.391 	1037.567 	1247.532 	1209.695 	1192.624 	1225.330 	1209.359 	1178.000 	1119.000 	1099.000 	1035.000 	1022.000 	347.000 	235.000 	924.000 	1070.000 	1231.000 	1127.000 	1208.000 	902.000 	989.000 	1053.000 	1018.000 	597.000 	587.000 	491.000 	337.657 	527.997 	757.168 	81.515 	49.660 	292.340 	219.444 	137.000 	113.854 	19.654 	7.217 	0.000 	16.984 	6.315 	89.061 	333.273 	552.488 	230.914 	663.705 	155.437 	187.984 	25.089 	28.322 	128.587 	35.090 	36.518 	73.365 	34.873 	62.995 	42.712 	75.638 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,C0000,GWH,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1608.000 	1232.000 	1060.000 	931.000 	1284.000 	1208.000 	1315.000 	1252.000 	1109.000 	1239.000 	1219.000 	1229.000 	1461.000 	1373.000 	1322.000 	706.000 	962.000 	961.000 	1048.000 	1075.000 	1023.000 	1089.000 	1231.000 	1262.000 	1083.000 	979.000 	1015.000 	1008.000 	893.000 	857.000 	1032.000 	984.000 	950.000 	983.000 	928.000 	963.000 	920.000 	633.000 	675.000 	388.000 	378.000 	411.000 	771.000 	798.000 	750.000 	693.000 	730.000 	821.000 	732.000 	771.000 	743.000 	821.000 	656.000 	706.000 	895.000 	765.000 	732.000 	812.000 	779.000 	759.000 	655.000 	620.000 	746.000 	662.000 	762.000 	802.000 	808.000 	719.000 	682.000 	627.000 	806.000 	696.000 	584.000 	532.000 	586.000 	607.000 	569.000 	477.000 	516.000 	578.000 	498.000 	503.000 	537.000 	578.000 	514.000 	: 
M,C0000,GWH,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2632.229 e	2142.377 e	1641.834 e	1708.070 e	1745.682 e	1771.871 e	2099.734 e	2118.992 e	2115.372 e	2227.380 e	1748.569 e	2167.130 e	2434.243 e	1979.764 e	2032.792 e	1591.527 e	1544.870 e	1750.719 e	1648.033 e	1633.219 e	1799.503 e	2242.275 e	2232.680 e	2277.617 e	2233.275 e	2030.676 e	2496.265 e	1856.374 e	1540.937 e	1541.933 e	1734.136 e	1857.650 e	1709.591 e	1984.816 e	2013.237 e	2266.812 e	2471.287 e	2268.305 e	2264.440 e	1813.240 e	1625.648 e	1544.495 e	1718.916 e	1910.585 e	1881.031 e	2069.889 e	2219.304 e	2406.708 e	2275.971 e	2072.190 e	2293.777 e	1676.097 e	1297.001 e	1394.282 e	1753.179 e	1763.033 e	1719.884 e	1998.038 e	1861.957 e	1855.696 e	1846.927 e	1676.330 e	2117.531 e	1646.290 e	1275.455 e	1525.502 e	1887.036 e	1901.549 e	1817.211 e	2070.689 e	2231.020 e	2178.413 e	2047.044 e	2194.965 e	2060.907 e	1747.176 e	1244.463 e	1231.302 e	1917.125 e	1956.347 e	1822.861 e	2115.891 e	1999.765 e	2033.426 e	2208.363 e	: 
M,C0000,GWH,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	71.501 	99.096 	76.165 	31.823 	6.398 	1.775 	0.747 	0.045 	5.453 	19.965 	66.713 	77.630 	98.231 	98.802 	103.261 	38.615 	0.009 	0.000 	0.000 	0.930 	2.806 	11.399 	23.929 	107.684 	112.455 	73.778 	74.140 	40.255 	0.000 	0.000 	0.000 	0.000 	0.064 	1.956 	1.786 	0.341 	0.224 	0.833 	0.033 	0.274 	0.000 	0.000 	0.000 	0.000 	0.005 	0.000 	0.168 	0.721 	2.000 	4.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	6.000 	1.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	8.000 	3.000 	1.000 	5.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	2.000 	8.000 	7.000 	: 
M,C0000,GWH,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	517.494 	401.597 	414.693 	322.142 	306.360 	257.593 	409.456 	398.424 	287.269 	330.044 	338.902 	318.373 	354.867 	422.436 	410.747 	299.446 	142.745 	130.284 	366.096 	408.416 	366.680 	452.317 	432.141 	326.592 	400.360 	352.111 	296.802 	248.243 	283.425 	300.744 	431.435 	275.630 	251.071 	468.618 	331.853 	340.848 	295.106 	287.880 	226.631 	196.527 	174.403 	314.050 	398.708 	329.486 	345.235 	477.003 	436.520 	386.698 	378.572 	305.154 	369.927 	309.122 	171.633 	116.191 	145.570 	350.886 	264.992 	305.450 	350.115 	336.489 	348.939 	319.460 	421.637 	224.968 	222.107 	261.528 	240.291 	263.794 	160.491 	115.581 	27.606 	158.662 	203.502 	242.104 	239.586 	188.149 	84.577 	279.362 	269.321 	277.818 	223.342 	287.510 	251.769 	230.613 	: 	: 
M,C0000,GWH,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	101.000 	258.000 	229.000 	188.000 	152.000 	177.000 	163.000 	222.000 	182.000 	205.000 	253.000 	252.000 	249.000 	247.000 	219.000 	167.000 	140.000 	135.000 	217.000 	144.000 	164.000 	181.000 	191.000 	295.000 	256.000 	216.000 	244.000 	183.000 	145.000 	156.000 	216.000 	138.000 	91.000 	155.000 	189.000 	216.000 	247.000 	170.000 	163.000 	91.000 	75.000 	76.000 	71.000 	46.000 	114.000 	111.000 	152.000 	173.000 	140.000 	121.000 	109.000 	127.000 	75.000 	67.000 	72.000 	42.000 	119.000 	105.000 	137.000 	156.000 	157.000 	137.000 	120.000 	87.000 	76.000 	73.000 	70.000 	74.000 	84.000 	97.000 	128.000 	145.000 	148.000 	128.000 	114.000 	80.000 	50.000 	52.000 	67.000 	73.000 	56.000 	58.000 	68.000 	56.000 	50.000 	: 
M,C0000,GWH,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8266.729 e	7060.564 e	6973.693 e	5462.527 e	5595.994 e	6982.643 	8517.426 	8272.304 	7561.739 	7822.003 	7994.726 	8021.704 	9023.603 	8752.788 	7512.066 	7147.657 	8034.432 	8396.688 	8852.376 	9381.185 	8590.301 	9240.702 	9119.052 	9073.814 	8165.105 	8367.575 	7815.959 	6461.448 	6311.399 	7020.577 	9853.184 	9590.970 	9596.068 	9820.356 	9614.390 	10088.356 	8896.502 	8060.126 	7465.589 	4619.104 	5568.990 	8753.877 	9167.583 	8916.802 	8629.859 	8522.423 	8755.878 	9154.540 	8566.539 	8183.394 	7761.178 	6604.458 	6648.349 	7291.796 	8014.726 	8874.592 	7670.306 	6155.473 	8966.273 	9522.085 	9655.557 	8533.238 	7737.671 	6193.873 	6121.924 	7766.536 	8775.603 	9435.648 	9265.717 	9804.796 	10123.414 	10446.102 	10408.030 	8431.193 	8630.838 	6212.580 	7034.621 	7921.323 	9936.482 	10257.205 	9683.481 	9730.286 	9038.549 	9586.955 	9492.500 	: 
M,C0000,GWH,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,C0000,GWH,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1548.857 	3582.793 	1559.311 	442.805 	581.683 	450.630 	430.888 	496.649 	1131.171 	945.200 	3185.976 	3834.931 	1544.638 	2793.485 	3925.763 	605.513 	284.872 	257.032 	180.941 	283.291 	1294.489 	1013.561 	2319.365 	1463.082 	1819.846 	621.619 	449.866 	297.600 	39.164 	93.325 	128.291 	333.352 	227.422 	387.847 	1086.711 	1047.150 	1543.350 	1041.372 	529.489 	150.211 	67.781 	129.648 	99.573 	139.450 	255.690 	178.783 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,C0000,GWH,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	525.431 	548.037 	666.610 	563.945 	525.964 	556.971 	468.629 	447.177 	460.036 	466.712 	531.340 	585.541 	556.536 	485.365 	539.646 	437.544 	407.344 	382.898 	430.724 	386.064 	376.902 	423.632 	: 	: 	: 	: 
M,CF,GWH,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.144 e	0.000 	0.000 	0.132 e	0.000 	0.152 e	0.000 	0.108 e	0.111 e	0.137 e	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,CF,GWH,AT	1981.000 	1585.000 	1491.000 	1048.000 	672.000 	624.000 	629.000 	572.000 	949.000 	1513.000 	1844.000 	2324.000 	3090.181 	2232.747 	1626.041 	1113.839 	708.651 	957.797 	948.355 	915.092 	956.173 	1428.173 	1848.399 	1784.236 	1903.068 	2008.896 	1745.705 	858.051 	714.156 	740.678 	765.329 	865.807 	1049.244 	1486.160 	1904.342 	2309.318 	2321.566 	1925.473 	1333.531 	1161.877 	711.234 	802.363 	1130.950 	1191.691 	1425.642 	1821.995 	1803.933 	1824.341 	2410.204 	1584.769 	1565.309 	866.140 	597.533 	587.841 	900.296 	887.514 	865.499 	1264.236 	1626.764 	1987.810 	2001.074 	1615.661 	1615.369 	1309.950 	823.962 	618.317 	613.563 	628.742 	725.613 	1413.908 	2132.407 	2068.750 	2101.677 	1747.257 	1986.608 	1193.164 	974.379 	663.008 	708.561 	679.884 	1106.255 	1166.376 	1681.265 	1813.463 	1583.037 	1536.432 	1348.530 	1134.181 	786.621 	495.248 	632.394 	506.110 	732.925 	970.871 	1286.495 	1517.509 	1757.957 	1172.919 
M,CF,GWH,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1065.049 	961.436 	936.444 	742.893 	667.715 	933.313 	945.234 	933.804 	: 	: 	: 	: 	949.291 	923.503 	830.760 	539.470 	760.481 	: 	: 	: 	: 	: 	: 	: 	955.961 	836.243 	846.348 	507.408 	588.873 	671.341 	963.187 	981.843 	820.366 	705.066 	839.375 	906.880 	1099.804 	936.056 	851.165 	838.931 	824.245 	680.048 	836.285 	942.794 	749.714 	740.678 	960.255 	961.908 	1027.328 	873.760 	828.408 	671.213 	652.251 	774.981 	898.481 	802.271 	774.858 	820.954 	859.913 	841.088 	926.896 	821.186 	876.931 	853.611 	789.873 	725.606 	775.749 	830.609 	658.845 	696.131 	871.516 	812.929 	758.155 	576.793 	705.325 	714.129 	570.075 	609.009 	708.150 	842.148 	756.990 	796.937 	692.416 	685.594 	836.717 	: 
M,CF,GWH,BE	2715.000 	2229.000 	2482.000 	1941.000 	1803.000 	1744.000 	1955.000 	2089.000 	2208.000 	3129.000 	3071.000 	3259.000 	3279.089 	2630.380 	2464.669 	2525.978 	2196.311 	1951.085 	2042.130 	2001.527 	2035.739 	2694.104 	2977.858 	2883.126 	2208.992 	2586.185 	2421.292 	1773.276 	1854.010 	2161.372 	2413.891 	2482.031 	2279.086 	3350.795 	3693.656 	2868.049 	3423.739 	2623.027 	2162.291 	2112.621 	1984.090 	2342.955 	2509.358 	2492.299 	2641.126 	3251.202 	3375.370 	2632.566 	3200.547 	2482.452 	2617.083 	1926.975 	2291.118 	2843.184 	3468.277 	3059.525 	2729.883 	2481.130 	2800.597 	3108.754 	3118.589 	2405.274 	2833.084 	2846.347 	2002.766 	2143.845 	1917.192 	1762.258 	1650.501 	1785.369 	3027.524 	2819.271 	2977.545 	1802.351 	2310.395 	1795.951 	1817.727 	2058.562 	2534.232 	2895.928 	2504.306 	2606.300 	2041.475 	2819.930 	2487.645 	2739.107 	2271.444 	1776.421 	1559.608 	1868.504 	1628.363 	1751.146 	1619.166 	1398.656 	1437.433 	1479.932 	2054.852 	: 
M,CF,GWH,BG	2200.000 	1465.000 	1247.000 	1209.000 	1108.000 	1089.000 	1349.000 	1393.000 	1494.000 	2077.000 	1941.000 	2188.000 	2296.212 	1847.104 	1597.577 	1428.932 	1626.020 	1236.957 	1448.944 	1528.936 	1684.413 	1806.683 	1877.566 	1786.260 	1816.133 	1652.482 	1521.997 	953.355 	1241.337 	1315.008 	1317.321 	1501.809 	1710.957 	1968.829 	2094.302 	2243.056 	2258.890 	1845.247 	1554.049 	1379.775 	1375.143 	896.189 	1314.809 	1362.459 	1406.239 	1770.537 	1604.063 	1700.854 	1650.420 	1572.737 	1417.260 	1115.590 	914.831 	842.407 	1023.758 	1061.360 	1163.197 	1374.451 	1437.097 	1562.621 	1548.855 	1336.965 	1602.355 	1602.514 	1376.499 	815.452 	1437.713 	1616.915 	1846.329 	2282.402 	2101.234 	2296.642 	2432.371 	2146.514 	2406.975 	1791.826 	1760.327 	1538.728 	1702.002 	1679.230 	1640.577 	1611.375 	2009.881 	2135.821 	1976.855 	1756.101 	1301.434 	958.774 	780.791 	508.831 	776.574 	780.192 	893.388 	1045.825 	1185.413 	1392.454 	1303.201 	: 
M,CF,GWH,CY	349.000 	295.000 	269.000 	271.000 	294.000 	391.000 	488.000 	482.000 	388.000 	335.000 	285.000 	384.000 	394.783 	334.575 	305.646 	269.241 	307.874 	366.230 	525.116 	479.614 	417.231 	328.680 	296.744 	343.440 	361.912 	304.355 	289.666 	283.971 	355.775 	390.899 	494.468 	479.322 	420.126 	350.924 	304.093 	344.632 	397.016 	323.289 	315.681 	280.006 	321.135 	405.769 	491.548 	500.231 	420.054 	343.598 	292.040 	338.875 	384.363 	351.035 	282.569 	209.200 	263.099 	298.543 	457.530 	454.710 	445.187 	339.269 	305.525 	345.684 	342.869 	289.177 	283.070 	242.851 	280.922 	339.849 	515.939 	525.935 	384.868 	315.808 	284.306 	353.163 	412.532 	332.441 	375.027 	239.778 	278.236 	343.153 	471.197 	455.789 	382.413 	311.726 	274.757 	304.196 	348.915 	339.137 	271.254 	246.947 	261.850 	318.550 	498.883 	498.594 	386.396 	316.619 	288.393 	312.446 	341.151 	: 
M,CF,GWH,CZ	4736.000 	4134.000 	4380.000 	3641.000 	3479.000 	3439.000 	3401.000 	3530.000 	4059.000 	4581.000 	4705.000 	4825.000 	5277.660 	4533.027 	4474.169 	4231.265 	3509.949 	3133.814 	2974.609 	3391.054 	3899.058 	4157.801 	4584.231 	4261.850 	4352.524 	4182.634 	4716.171 	3287.082 	3385.155 	3292.627 	3730.952 	3696.411 	3803.741 	4315.876 	4628.252 	4651.490 	4933.855 	4274.903 	4111.374 	3655.370 	3378.478 	2941.562 	3028.848 	3470.770 	3810.752 	4171.306 	4201.085 	4365.286 	4738.088 	3914.625 	3744.120 	2843.774 	2589.045 	2822.968 	2671.756 	2945.456 	2927.570 	3485.721 	4388.295 	4260.582 	4718.559 	3909.181 	3983.870 	3446.281 	2515.531 	2726.390 	3141.486 	2929.952 	3131.888 	3956.800 	4612.582 	4741.838 	4487.620 	3523.049 	4367.956 	3037.187 	2935.847 	3255.793 	3198.481 	3494.344 	3422.546 	3278.572 	3798.365 	4573.698 	3814.465 	3555.682 	3143.583 	2967.160 	1988.353 	2105.266 	2454.747 	2689.327 	2819.278 	3324.185 	3461.565 	3558.917 	3498.756 	: 
M,CF,GWH,DE	28188.000 	23997.000 	26632.000 	23040.000 	20552.000 	21379.000 	21260.000 	21140.000 	24850.000 	27140.000 	27911.000 	27998.000 	37543.792 e	30321.746 e	30151.651 e	26408.947 e	27079.542 e	23536.300 e	25360.501 e	25310.804 e	27214.322 e	25286.179 e	30393.827 e	27408.411 e	27499.761 e	30805.993 e	30571.332 e	23265.427 e	22191.891 e	23770.989 e	27026.153 e	26742.321 e	24909.030 e	27417.247 e	29856.307 e	26381.250 e	30193.837 e	26598.756 e	21382.769 e	21895.662 e	21499.427 e	18269.066 e	21187.773 e	20749.002 e	20081.379 e	23625.623 e	27647.067 e	21970.116 e	24404.454 e	17766.093 e	19122.571 e	13650.483 e	14014.209 e	17160.781 e	18443.239 e	19757.059 e	21253.582 e	22461.093 e	26271.195 e	25584.620 e	28057.888 e	22618.870 e	22723.872 e	21123.483 e	16105.809 e	19317.152 e	18509.942 e	17720.569 e	23007.459 e	22083.878 e	27735.834 e	27056.039 e	26900.927 e	20701.173 e	27987.306 e	21431.680 e	20308.112 e	20742.243 e	20728.265 e	22387.668 e	21641.675 e	20685.820 e	23403.463 e	26123.039 e	24148.297 e	23948.085 e	21216.359 e	18534.226 e	14626.903 e	14630.004 e	13456.161 e	15090.268 e	16014.100 e	17986.443 e	20494.381 e	19988.020 e	21883.583 e	: 
M,CF,GWH,DK	1950.000 	1457.000 	1659.000 	1259.000 	816.000 	674.000 	811.000 	853.000 	840.000 	1492.000 	1823.000 	1746.000 	1919.797 	1758.329 	1804.502 	1277.954 	905.781 	462.904 	509.036 	595.064 	820.185 	982.707 	1367.934 	1474.280 	1720.462 	1932.767 	2192.700 	1284.588 	686.364 	369.128 	579.710 	582.606 	628.210 	1061.835 	1371.681 	1662.286 	1873.416 	1419.123 	1295.622 	956.133 	673.573 	325.163 	373.470 	382.298 	446.708 	909.810 	1253.318 	1412.214 	1342.566 	1159.851 	1135.772 	739.174 	653.900 	524.518 	443.455 	475.619 	568.142 	727.774 	953.725 	1402.015 	2049.315 	1733.447 	1438.313 	1198.017 	901.700 	746.154 	565.289 	605.480 	1007.712 	1084.273 	1432.653 	1805.640 	1526.197 	1197.187 	1687.825 	1053.326 	882.814 	628.727 	678.129 	730.450 	822.918 	711.612 	1028.842 	1616.075 	1297.480 	1227.335 	1171.652 	893.993 	605.997 	466.355 	496.977 	521.152 	509.163 	436.877 	1006.115 	1200.429 	1303.987 	1089.830 
M,CF,GWH,EE	1039.000 	677.000 	630.000 	692.000 	585.000 	620.000 	791.000 	953.000 	922.000 	992.000 	1009.000 	855.000 	1068.000 	932.000 	963.500 	821.300 	967.800 	813.500 	734.100 	800.000 	779.000 	889.000 	905.600 	794.200 	949.700 	897.400 	1087.300 	938.400 	677.243 	743.200 	779.500 	1018.400 	772.700 	737.400 	876.800 	692.000 	984.900 	597.700 	592.900 	556.200 	444.079 	271.366 	272.200 	366.500 	411.000 	373.458 	500.000 	361.000 	301.243 	258.423 	307.290 	199.087 	217.254 	285.471 	283.000 	513.000 	409.000 	420.000 	398.000 	434.000 	520.000 	516.000 	292.000 	312.000 	293.000 	370.000 	395.000 	339.000 	476.000 	491.000 	601.000 	786.000 	643.000 	405.000 	615.000 	387.000 	567.000 	495.000 	483.000 	441.000 	611.000 	515.000 	586.000 	626.000 	441.000 	385.000 	374.000 	237.000 	242.000 	260.000 	156.000 	214.000 	234.600 	225.500 	359.200 	429.000 	455.800 	: 
M,CF,GWH,EL	3209.000 	2253.000 	2118.000 	1921.000 	2101.000 	2887.000 	3397.000 	3096.000 	2773.000 	2945.000 	2898.000 	3815.000 	4232.925 	3239.224 	2521.119 	2325.285 	2535.485 	3191.122 	3637.310 	3615.313 	3012.710 	3035.731 	3386.913 	3162.909 	3293.402 	2821.025 	2006.882 	1815.523 	2528.477 	2997.679 	3500.785 	3289.149 	3040.631 	2919.588 	2925.634 	3664.469 	3931.972 	2643.802 	2294.518 	2266.818 	2152.371 	2775.855 	3225.465 	3145.399 	2690.474 	2637.294 	2259.771 	2460.346 	3167.617 	2379.653 	1995.422 	1744.745 	1818.517 	1981.831 	2786.993 	2729.217 	2441.290 	2212.992 	2407.708 	3000.645 	2654.348 	1765.822 	2390.797 	2383.436 	1975.664 	2692.637 	3435.412 	3495.287 	2791.010 	2653.857 	2356.657 	2625.923 	2352.503 	2128.640 	3001.328 	1227.169 	1678.918 	2408.413 	3370.306 	3329.999 	1962.182 	1336.595 	1728.333 	2421.887 	1533.563 	1758.205 	1606.974 	1612.973 	1357.459 	1925.770 	2900.558 	2395.697 	2016.478 	1962.863 	1549.349 	1902.718 	2028.741 	1725.248 
