country,date,Electricity import (GWh),Electricity export (GWh),Electricity available (GWh),Electricity generated from natural gas GWh,Total electricity generated GWh,Fraction of electricity generated by gas,Gas consumed Mm3,Gas exported Mm3,Gas produced Mm3,Gas from other sources Mm3,Gas imported Mm3,"Gas price for households, no tax €/kWh","Gas price for industries, no tax €/kWh","Electricity price for households, no tax €/kWh","Electricity price for industries, no tax €/kWh",Population,Total Gas Stocks (TJ/GCV),Average Temperature (°C)
AT,2013-01 ,2386.000,1758.000,6338.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,179048.0,
AT,2013-02 ,2204.000,1560.000,5812.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,126814.0,
AT,2013-03 ,2609.000,1505.000,6103.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,70634.0,
AT,2013-04 ,1740.000,1403.000,5422.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,61722.0,
AT,2013-05 ,1074.000,1838.000,5241.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,71035.0,
AT,2013-06 ,1451.000,1398.000,5204.000,,,,,,,,,0.057,0.0313,0.1413,0.0773,8451860,95193.0,
AT,2013-07 ,1664.000,1417.000,5360.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,139565.0,
AT,2013-08 ,1982.000,949.000,5209.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,185663.0,
AT,2013-09 ,1916.000,1230.000,5283.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,221366.0,
AT,2013-10 ,2647.000,1512.000,5747.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,247640.0,
AT,2013-11 ,2236.000,1641.000,5890.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,231044.0,
AT,2013-12 ,3052.000,1469.000,6100.000,,,,,,,,,0.056,0.0282,0.1361,0.0772,8451860,198634.0,
AT,2014-01 ,3091.000,1050.000,6237.000,,,,1045.000,4234.000,112.000,,4181.000,0.0554,0.0288,0.1321,0.0735,8507786,161414.0,
AT,2014-02 ,3127.000,1172.000,5652.000,,,,878.000,3680.000,105.000,,3517.000,0.0554,0.0288,0.1321,0.0735,8507786,126015.0,
AT,2014-03 ,3014.000,1344.000,5839.000,,,,744.000,3492.000,108.000,,4269.000,0.0554,0.0288,0.1321,0.0735,8507786,128360.0,
AT,2014-04 ,2033.000,1124.000,5360.000,,,,570.000,3475.000,103.000,,4896.000,0.0554,0.0288,0.1321,0.0735,8507786,166983.0,
AT,2014-05 ,1237.000,1582.000,5362.000,,,,515.000,3508.000,107.000,,4796.000,0.0554,0.0288,0.1321,0.0735,8507786,201002.0,
AT,2014-06 ,1748.000,1426.000,5152.000,,,,389.000,2968.000,116.000,,4238.000,0.0554,0.0288,0.1321,0.0735,8507786,238977.0,
AT,2014-07 ,1632.000,1330.000,5409.000,,,,389.000,3004.000,101.000,,4166.000,0.054,0.026,0.1294,0.0704,8507786,272037.0,
AT,2014-08 ,1360.000,1705.000,5180.000,,,,375.000,2264.000,105.000,,3487.000,0.054,0.026,0.1294,0.0704,8507786,307188.0,
AT,2014-09 ,1637.000,1828.000,5364.000,,,,468.000,1908.000,90.000,,2520.000,0.054,0.026,0.1294,0.0704,8507786,316509.0,
AT,2014-10 ,2815.000,1728.000,5690.000,,,,637.000,2205.000,99.000,,2617.000,0.054,0.026,0.1294,0.0704,8507786,311178.0,
AT,2014-11 ,2192.000,1603.000,5693.000,,,,760.000,2432.000,97.000,,2651.000,0.054,0.026,0.1294,0.0704,8507786,294587.0,
AT,2014-12 ,2826.000,1545.000,6072.000,,,,982.000,3059.000,104.000,,2697.000,0.054,0.026,0.1294,0.0704,8507786,247433.0,
AT,2015-01 ,3018.000,1966.000,6340.000,,,,1060.000,3016.000,104.000,,2720.000,0.0539,0.0261,0.1261,0.0647,8584926,199483.0,
AT,2015-02 ,2945.000,1507.000,5857.000,,,,964.000,2881.000,96.000,,2276.000,0.0539,0.0261,0.1261,0.0647,8584926,143178.0,
AT,2015-03 ,2914.000,1513.000,6044.000,,,,907.000,3686.000,112.000,,3286.000,0.0539,0.0261,0.1261,0.0647,8584926,96742.0,
AT,2015-04 ,2030.000,1689.000,5395.000,,,,628.000,3099.000,97.000,,3444.000,0.0539,0.0261,0.1261,0.0647,8584926,91239.0,
AT,2015-05 ,1526.000,1856.000,5334.000,,,,454.000,3105.000,82.000,,4272.000,0.0539,0.0261,0.1261,0.0647,8584926,121506.0,
AT,2015-06 ,1534.000,1641.000,5260.000,,,,346.000,3126.000,96.000,,4317.000,0.0539,0.0261,0.1261,0.0647,8584926,157309.0,
AT,2015-07 ,2049.000,1331.000,5450.000,,,,397.000,3282.000,100.000,,4562.000,0.0523,0.0252,0.1239,0.0651,8584926,195050.0,
AT,2015-08 ,2268.000,1464.000,5294.000,,,,401.000,3211.000,98.000,,4344.000,0.0523,0.0252,0.1239,0.0651,8584926,226587.0,
AT,2015-09 ,2359.000,1462.000,5371.000,,,,501.000,3303.000,100.000,,4319.000,0.0523,0.0252,0.1239,0.0651,8584926,250077.0,
AT,2015-10 ,2243.000,1658.000,5666.000,,,,746.000,3131.000,112.000,,3919.000,0.0523,0.0252,0.1239,0.0651,8584926,255989.0,
AT,2015-11 ,2929.000,1580.000,5843.000,,,,893.000,2993.000,106.000,,3270.000,0.0523,0.0252,0.1239,0.0651,8584926,236810.0,
AT,2015-12 ,3552.000,1644.000,6067.000,,,,1037.000,3628.000,130.000,,3738.000,0.0523,0.0252,0.1239,0.0651,8584926,207736.0,
AT,2016-01 ,3530.000,1467.000,6397.000,,,,1178.000,2894.000,112.000,,2905.000,0.0506,0.0212,0.1242,0.0599,8700471,167517.0,
AT,2016-02 ,2497.000,1617.000,5888.000,,,,887.000,3280.000,99.000,,3421.000,0.0506,0.0212,0.1242,0.0599,8700471,143510.0,
AT,2016-03 ,3055.000,1644.000,6067.000,,,,874.000,3665.000,100.000,,4043.000,0.0506,0.0212,0.1242,0.0599,8700471,128034.0,
AT,2016-04 ,2109.000,1710.000,5361.000,,,,654.000,2613.000,94.000,,3702.000,0.0506,0.0212,0.1242,0.0599,8700471,147730.0,
AT,2016-05 ,1775.000,1746.000,5324.000,,,,505.000,3560.000,97.000,,4717.000,0.0506,0.0212,0.1242,0.0599,8700471,176404.0,
AT,2016-06 ,941.000,1485.000,5317.000,,,,374.000,3161.000,82.000,,4521.000,0.0506,0.0212,0.1242,0.0599,8700471,217400.0,
AT,2016-07 ,1318.000,1961.000,5360.000,,,,381.000,2761.000,101.000,,4347.000,0.0493,0.0217,0.1222,0.054,8700471,267304.0,
AT,2016-08 ,1615.000,1809.000,5229.000,,,,369.000,2589.000,100.000,,3757.000,0.0493,0.0217,0.1222,0.054,8700471,301574.0,
AT,2016-09 ,2159.000,1393.000,5341.000,,,,501.000,3021.000,99.000,,3964.000,0.0493,0.0217,0.1222,0.054,8700471,322428.0,
AT,2016-10 ,2380.000,1472.000,5777.000,,,,805.000,4045.000,103.000,,4483.000,0.0493,0.0217,0.1222,0.054,8700471,312539.0,
AT,2016-11 ,2457.000,1398.000,6097.000,,,,1008.000,3698.000,106.000,,3653.000,0.0493,0.0217,0.1222,0.054,8700471,276251.0,
AT,2016-12 ,2506.000,1486.000,6372.000,,,,1210.000,3992.000,104.000,,3333.000,0.0493,0.0217,0.1222,0.054,8700471,208717.0,
AT,2017-01 ,2832.699,1716.148,6487.446,2143.494,5961.0830000000005,0.3595813042697107,1574.000,4636.000,120.000,,4196.000,0.0514,0.0215,0.1221,0.0553,8772865,137108.0,
AT,2017-02 ,2975.192,1468.330,5573.772,1482.854,4620.576999999999,0.3209239884975405,1093.000,3401.000,79.000,,3073.000,0.0514,0.0215,0.1221,0.0553,8772865,85844.0,
AT,2017-03 ,2771.482,1885.023,5701.377,973.851,5145.656,0.18925691884572152,861.000,2588.000,96.000,,2728.000,0.0514,0.0215,0.1221,0.0553,8772865,62225.0,
AT,2017-04 ,2641.747,1882.201,5137.276,586.118,4619.4400000000005,0.12688074744990735,708.000,3527.000,97.000,,4419.000,0.0514,0.0215,0.1221,0.0553,8772865,72860.0,
AT,2017-05 ,2162.138,1965.173,5091.377,221.011,4978.507,0.04439302786960027,496.000,3844.000,126.000,,4978.000,0.0514,0.0215,0.1221,0.0553,8772865,101466.0,
AT,2017-06 ,2188.338,1805.916,5001.528,454.228,4734.134,0.09594743199072946,450.000,3590.000,116.000,,4642.000,0.0514,0.0215,0.1221,0.0553,8772865,129436.0,
AT,2017-07 ,2022.665,1827.009,5128.008,410.223,4961.588,0.08267977913522849,432.000,3312.000,110.000,,4950.000,0.0513,0.0221,0.1218,0.0581,8772865,179231.0,
AT,2017-08 ,1704.152,2029.613,5100.821,399.677,5429.21,0.07361605095400621,457.000,4093.000,118.000,,6069.000,0.0513,0.0221,0.1218,0.0581,8772865,241053.0,
AT,2017-09 ,1738.953,2099.312,5204.858,443.113,5553.673,0.07978737675048567,560.000,3235.000,99.000,,4886.000,0.0513,0.0221,0.1218,0.0581,8772865,286010.0,
AT,2017-10 ,2710.608,2201.753,5416.884,780.529,5177.036,0.15076754343605106,739.000,2996.000,95.000,,4113.000,0.0513,0.0221,0.1218,0.0581,8772865,303795.0,
AT,2017-11 ,2730.451,2101.399,5829.190,1132.994,5517.719,0.20533738669910517,1006.000,3557.000,112.000,,4027.000,0.0513,0.0221,0.1218,0.0581,8772865,287268.0,
AT,2017-12 ,2883.889,1834.635,6044.640,1047.676,5450.129,0.192229578419153,1118.000,4552.000,116.000,,3903.000,0.0513,0.0221,0.1218,0.0581,8772865,224943.0,
AT,2018-01 ,2315.738,1820.609,6112.774,1176.722,5991.286,0.19640557970358952,1101.000,3016.000,113.000,,2518.000,0.0488,0.0207,0.1232,0.0598,8822267,168574.0,
AT,2018-02 ,2279.338,1528.207,5784.098,1298.299,5331.946,0.24349440148118529,1182.000,4013.000,102.000,,3497.000,0.0488,0.0207,0.1232,0.0598,8822267,107890.0,
AT,2018-03 ,2850.850,1389.088,6142.653,1015.486,4966.968000000001,0.20444786437118173,1094.000,4228.000,112.000,,4083.000,0.0488,0.0207,0.1232,0.0598,8822267,64703.0,
AT,2018-04 ,1560.558,1559.774,5088.123,327.424,5216.146000000001,0.06277124911764355,536.000,3927.000,84.000,,5152.000,0.0488,0.0207,0.1232,0.0598,8822267,93933.0,
AT,2018-05 ,1548.868,1911.763,5128.399,213.200,5460.540999999999,0.039043750426926566,410.000,3797.000,89.000,,4895.000,0.0488,0.0207,0.1232,0.0598,8822267,122999.0,
AT,2018-06 ,1623.205,1649.703,5104.720,270.996,5085.28,0.05329028096781298,407.000,3336.000,91.000,,4488.000,0.0488,0.0207,0.1232,0.0598,8822267,154509.0,
AT,2018-07 ,2102.712,1332.308,5155.167,314.482,4341.721,0.07243256763850096,420.000,3693.000,95.000,,4850.000,0.0514,0.0240,0.1265,0.0634,8822267,185663.0,
AT,2018-08 ,2587.895,1079.656,5158.118,435.554,3793.3650000000002,0.1148199553694411,443.000,3443.000,81.000,,4769.000,0.0514,0.0240,0.1265,0.0634,8822267,222119.0,
AT,2018-09 ,2498.914,1259.804,5080.326,586.031,4060.9190000000003,0.1443099456059084,552.000,3151.000,59.000,,4265.000,0.0514,0.0240,0.1265,0.0634,8822267,245691.0,
AT,2018-10 ,2971.333,1645.452,5500.696,816.313,4522.084000000001,0.1805169917232851,704.000,2275.000,79.000,,3466.000,0.0514,0.0240,0.1265,0.0634,8822267,267054.0,
AT,2018-11 ,2678.871,1605.032,5747.568,1185.743,4930.289000000001,0.24050172312414136,952.000,2952.000,74.000,,3667.000,0.0514,0.0240,0.1265,0.0634,8822267,260586.0,
AT,2018-12 ,3057.854,2347.934,6077.264,1544.466,5724.563,0.26979631458331405,1181.000,3684.000,76.000,,3861.000,0.0514,0.0240,0.1265,0.0634,8822267,225032.0,
AT,2019-01 ,2916.255,2382.014,6392.332,1619.779,6223.736,0.26025830787167065,1314.000,4207.000,78.000,,4221.000,0.0481,0.0212,0.1316,0.0711,8858775,178962.0,
AT,2019-02 ,2609.919,1900.847,5573.692,1273.218,5109.571999999999,0.24918290612207838,1005.000,2851.000,71.000,,3329.000,0.0481,0.0212,0.1316,0.0711,8858775,161787.0,
AT,2019-03 ,2591.619,2189.044,5765.677,705.563,5551.2119999999995,0.12710071242099924,830.000,3660.000,82.000,,4778.000,0.0481,0.0212,0.1316,0.0711,8858775,176088.0,
AT,2019-04 ,1749.688,2148.059,5245.656,558.465,5670.23,0.09849071378056976,670.000,3854.000,78.000,,5390.000,0.0481,0.0212,0.1316,0.0711,8858775,212021.0,
AT,2019-05 ,1589.110,1815.111,5355.760,149.026,5604.008000000001,0.026592752901137898,587.000,3860.000,82.000,,5339.000,0.0481,0.0212,0.1316,0.0711,8858775,248975.0,
AT,2019-06 ,1281.604,2094.171,5028.373,242.507,5921.091,0.04095647237983675,412.000,3195.000,81.000,,4533.000,0.0481,0.0212,0.1316,0.0711,8858775,286950.0,
AT,2019-07 ,1833.456,1912.761,5238.936,514.220,5304.386,0.09694241708653932,453.000,3448.000,84.000,,4661.000,0.0493,0.0193,0.1349,0.0717,8858775,319009.0,
AT,2019-08 ,1718.215,1632.823,5108.134,733.246,5074.887,0.1444851875519593,496.000,2740.000,82.000,,3634.000,0.0493,0.0193,0.1349,0.0717,8858775,337246.0,
AT,2019-09 ,2225.062,1709.233,5129.621,977.324,4787.926,0.2041226201073283,641.000,3166.000,65.000,,4008.000,0.0493,0.0193,0.1349,0.0717,8858775,347179.0,
AT,2019-10 ,2860.888,1983.569,5510.255,1245.150,4934.491999999999,0.2523360054084595,809.000,2572.000,88.000,,3280.000,0.0493,0.0193,0.1349,0.0717,8858775,347009.0,
AT,2019-11 ,1985.627,1582.052,5692.274,1232.264,5513.114,0.22351505882156616,961.000,3431.000,85.000,,4274.000,0.0493,0.0193,0.1349,0.0717,8858775,345726.0,
AT,2019-12 ,2685.404,1568.580,5970.166,1253.639,5265.3279999999995,0.23809323939553242,1089.000,3168.000,81.000,,4038.000,0.0493,0.0193,0.1349,0.0717,8858775,340243.0,
AT,2020-01 ,3046.589,1956.813,6191.459,1776.441,5400.154,0.32896117407022096,1280.803,2569.241,76.355,1.315,2685.654,0.0471,0.0174,0.1358,0.0693,8901064,299202.518,
AT,2020-02 ,2607.286,2075.414,5637.256,986.674,5398.3150000000005,0.18277443980204933,937.360,2459.212,70.279,1.181,2938.280,0.0471,0.0174,0.1358,0.0693,8901064,284634.837,
AT,2020-03 ,2135.324,1759.508,5536.454,949.137,5375.514,0.1765667431988829,903.939,4051.961,72.907,1.103,4329.699,0.0471,0.0174,0.1358,0.0693,8901064,263773.763,
AT,2020-04 ,1855.684,1446.731,4553.688,440.623,4235.1849999999995,0.10403866655175631,590.152,3455.218,60.817,1.005,4264.705,0.0471,0.0174,0.1358,0.0693,8901064,274345.909,
AT,2020-05 ,1722.897,1842.116,4748.615,167.967,4888.424,0.034360153701888385,475.169,3131.091,63.881,1.061,4268.468,0.0471,0.0174,0.1358,0.0693,8901064,301841.014,
AT,2020-06 ,1278.225,2060.090,4715.880,171.901,5422.845,0.03169941239331015,392.105,3360.275,58.677,1.072,4159.735,0.0471,0.0174,0.1358,0.0693,8901064,319544.984,
AT,2020-07 ,1433.906,2120.482,5016.111,451.254,5589.718,0.08072929618274124,426.415,3528.192,63.303,1.112,3681.290,0.0478,0.0181,0.1384,0.0759,8901064,311521.579,
AT,2020-08 ,1634.342,1985.277,4984.917,421.342,5290.504,0.07964118352429182,415.155,3579.129,62.961,1.106,3977.070,0.0478,0.0181,0.1384,0.0759,8901064,313315.035,
AT,2020-09 ,1659.502,1750.165,5070.661,409.118,5167.341,0.07917379557493882,484.511,3106.787,56.117,1.046,3750.865,0.0478,0.0181,0.1384,0.0759,8901064,321545.749,
AT,2020-10 ,1915.212,1841.171,5569.589,765.597,5571.854,0.13740435409829474,774.436,3023.244,64.154,0.933,3769.305,0.0478,0.0181,0.1384,0.0759,8901064,322883.14,
AT,2020-11 ,2464.470,1778.610,5653.941,1159.542,5067.99,0.2287972154641189,983.052,2671.772,62.192,0.945,3375.800,0.0478,0.0181,0.1384,0.0759,8901064,314653.106,
AT,2020-12 ,2769.055,1710.305,5948.676,1445.226,5194.803999999999,0.2782060689873959,1160.767,3681.953,62.333,0.941,3878.636,0.0478,0.0181,0.1384,0.0759,8901064,280025.094,
AT,2021-01 ,2893.185,1537.399,6061.711,1471.139,5047.916,0.29143492086635353,1249.298,4811.505,68.024,0.887,3857.281,0.0462,0.0219,0.1394,0.0789,8932664,198330.595,
AT,2021-02 ,2093.842,1348.539,5417.159,1150.020,4873.422,0.23597792269990164,1024.985,2527.675,61.397,0.881,2055.995,0.0462,0.0219,0.1394,0.0789,8932664,143657.188,
AT,2021-03 ,2568.022,1297.798,5837.977,1115.075,4691.576,0.2376759962963405,1005.607,3416.570,65.207,0.971,3194.051,0.0462,0.0219,0.1394,0.0789,8932664,99370.73,
AT,2021-04 ,2346.297,1526.621,5292.216,848.019,4575.927000000001,0.18532179381358135,828.029,3081.050,40.790,1.097,3602.416,0.0462,0.0219,0.1394,0.0789,8932664,89260.667,
AT,2021-05 ,1261.716,1763.498,5200.376,324.572,5684.518999999999,0.05709753103120951,568.365,3434.222,41.002,1.065,3937.893,0.0462,0.0219,0.1394,0.0789,8932664,88567.001,
AT,2021-06 ,1225.102,1821.980,5139.668,186.080,5519.975,0.03371029760098551,397.566,2571.461,58.316,0.935,3663.444,0.0462,0.0219,0.1394,0.0789,8932664,117215.704,
AT,2021-07 ,1743.364,1874.581,5238.894,202.180,5374.343,0.03761948204645666,395.884,2869.581,56.588,1.080,3681.907,0.0510,0.0411,0.1448,0.0928,8932664,135319.595,
AT,2021-08 ,1545.510,2122.494,5125.441,171.058,5653.593,0.030256511213311604,394.475,2506.022,58.349,1.184,3840.066,0.0510,0.0411,0.1448,0.0928,8932664,173464.652,
AT,2021-09 ,2571.450,1416.665,5138.257,294.604,4186.04,0.07037773169869375,463.227,2556.456,54.834,1.058,3573.790,0.0510,0.0411,0.1448,0.0928,8932664,196714.201,
AT,2021-10 ,2895.065,1487.455,5534.870,937.685,4550.715,0.2060522357475693,771.613,2369.886,65.483,1.192,3333.472,0.0510,0.0411,0.1448,0.0928,8932664,190910.121,
AT,2021-11 ,2511.645,1412.015,5889.139,1628.205,5247.209000000001,0.3102992467042955,1074.348,2907.476,60.558,1.107,3032.310,0.0510,0.0411,0.1448,0.0928,8932664,158521.966,
AT,2021-12 ,2780.994,1283.991,6194.275,1544.569,5333.96,0.28957266271213133,1169.719,3655.691,65.246,1.162,3689.263,0.0510,0.0411,0.1448,0.0928,8932664,117045.748,
AT,2022-01 ,2645.828,1893.896,6241.162,1595.354,5979.997000000001,0.26678173918816345,1158.614,2517.897,63.614,1.041,2556.482,0.0570,0.0590,0.1579,0.1578,8978929,76497.479,
AT,2022-02 ,2888.601,1897.054,5572.221,1286.039,5061.667,0.2540742012463483,976.866,2016.428,56.495,1.054,2487.951,0.0570,0.0590,0.1579,0.1578,8978929,59453.455,
AT,2022-03 ,2870.992,1801.115,5889.350,1467.064,5111.46,0.2870146689986814,994.523,3154.767,58.916,1.202,3722.097,0.0570,0.0590,0.1579,0.1578,8978929,45032.066,
AT,2022-04 ,2234.398,1829.923,5254.954,722.413,4999.51,0.14449676068254688,707.085,1836.754,49.747,1.147,3011.828,0.0570,0.0590,0.1579,0.1578,8978929,65153.995,
AT,2022-05 ,1758.638,1962.025,5067.914,529.971,5220.328,0.10152063242003184,469.171,1758.436,53.231,1.103,3400.778,0.0570,0.0590,0.1579,0.1578,8978929,112652.615,
AT,2022-06 ,1688.018,1780.234,4959.545,219.073,4992.193,0.04388311910216612,377.996,1315.731,53.788,1.010,2735.688,0.0570,0.0590,0.1579,0.1578,8978929,155171.236,
AT,2022-07 ,2358.726,1524.980,5000.562,239.917,4288.92,0.05593879111757739,349.904,1586.679,52.851,1.092,2604.573,0.0974,0.0859,0.2090,0.1893,8978929,183123.748,
AT,2022-08 ,2363.476,1342.592,4923.900,231.039,4016.375,0.05752426006037783,318.551,1402.710,52.549,1.092,2880.303,0.0974,0.0859,0.2090,0.1893,8978929,229986.224,
AT,2022-09 ,1910.082,1370.011,4961.220,651.409,4546.951999999999,0.14326278350860094,470.221,939.950,52.437,1.114,2506.690,0.0974,0.0859,0.2090,0.1893,8978929,274363.751,
AT,2022-10 ,2227.009,1546.544,5021.191,705.314,4556.589,0.15478990973291643,556.726,641.562,48.384,0.971,2225.522,0.0974,0.0859,0.2090,0.1893,8978929,320607.508,
AT,2022-11 ,2735.628,1494.176,5395.307,1182.728,4549.397,0.25997467356662873,804.768,716.156,46.389,0.938,1561.986,0.0974,0.0859,0.2090,0.1893,8978929,324342.524,
AT,2022-12 ,2913.774,1439.397,5788.714,1300.814,4977.9,0.26131782478555216,965.238,1219.497,45.131,0.943,1541.550,0.0974,0.0859,0.2090,0.1893,8978929,301021.761,
AT,2023-01 ,2837.079,1659.554,5787.018,1075.364,5065.009,0.21231235719423203,925.725,1294.430,52.089,0.989,1347.752,0.1260,0.0543,0.2691,0.2278,9104772,269866.866,
AT,2023-02 ,2394.622,1681.946,5240.429,1074.360,4794.938,0.22406129130345373,805.119,935.322,46.054,0.900,1087.431,0.1260,0.0543,0.2691,0.2278,,244647.259,
AT,2023-03 ,2130.530,1594.211,5440.089,817.959,4977.308999999999,0.16433759688217067,691.863,922.397,48.904,0.997,1286.400,0.1260,0.0543,0.2691,0.2278,,232510.175,
AT,2023-04 ,1456.103,1647.020,4908.547,644.730,5071.343,0.1271320042836779,610.554,668.616,43.836,0.869,1451.881,0.1260,0.0543,0.2691,0.2278,,239728.823,
AT,2023-05 ,844.052,2398.699,4739.386,285.908,6003.259,0.04762546476838664,453.410,917.161,46.097,0.905,1936.406,0.1260,0.0543,0.2691,0.2278,,264001.25,
AT,2023-06 ,1154.827,1781.918,4526.915,99.823,4775.922,0.0209013045020417,316.697,690.660,45.521,0.878,1556.739,0.1260,0.0543,0.2691,0.2278,,287321.247,
AT,2023-07 ,1641.760,1857.484,4622.931,168.537,4601.88,0.03662351039140525,318.051,764.713,46.982,0.802,1542.453,0.1147,0.0437,0.2990,0.2179,,307167.975,
AT,2023-08 ,1365.605,2162.445,4649.187,98.071,5131.4169999999995,0.019111874946043172,300.256,503.636,48.449,0.832,1223.586,,,,,,325609.014,
AT,2023-09 ,1628.617,1628.652,4624.367,323.382,4423.906,0.07309875028990219,362.711,263.917,44.825,1.020,767.145,,,,,,332759.427,
AT,2023-10 ,2289.374,1320.008,4963.020,489.495,4163.968,0.11755493798223234,494.026,229.524,44.184,1.019,1116.372,,,,,,349514.89,
AT,2023-11 ,1646.882,1854.875,5420.151,782.970,5714.702,0.13700976883834012,764.460,482.022,48.351,0.949,965.548,,,,,,340927.573,
AT,2023-12 ,2160.890,2035.169,5689.853,1000.209,6138.477999999999,0.1629408788302247,915.552,608.401,48.730,1.041,1117.727,,,,,,327013.225,
AT,2024-01 ,1797.589,2335.398,5979.092,1233.460,6683.325,0.18455783610702758,1040.509,960.692,47.900,1.026,930.173,,,,,,287403.475,
AT,2024-02 ,1803.099,1927.183,5222.168,685.603,5320.002,0.12887269591252032,686.809,517.147,44.663,0.913,860.468,,,,,,275273.976,
BA,2007-01 ,,,,,,,,,,,,,,,,,,
BA,2007-02 ,,,,,,,,,,,,,,,,,,
BA,2007-03 ,,,,,,,,,,,,,,,,,,
BA,2007-04 ,,,,,,,,,,,,,,,,,,
BA,2007-05 ,,,,,,,,,,,,,,,,,,
BA,2007-06 ,,,,,,,,,,,,,,,,,,
BA,2007-07 ,,,,,,,,,,,,,,,,,,
BA,2007-08 ,,,,,,,,,,,,,,,,,,
BA,2007-09 ,,,,,,,,,,,,,,,,,,
BA,2007-10 ,,,,,,,,,,,,,,,,,,
BA,2007-11 ,,,,,,,,,,,,,,,,,,
BA,2007-12 ,,,,,,,,,,,,,,,,,,
BA,2008-01 ,,,,,,,,,,,,,,,,,,
BA,2008-02 ,,,,,,,,,,,,,,,,,,
BA,2008-03 ,,,,,,,,,,,,,,,,,,
BA,2008-04 ,,,,,,,,,,,,,,,,,,
BA,2008-05 ,,,,,,,,,,,,,,,,,,
BA,2008-06 ,,,,,,,,,,,,,,,,,,
BA,2008-07 ,,,,,,,,,,,,,,,,,,
BA,2008-08 ,,,,,,,,,,,,,,,,,,
BA,2008-09 ,,,,,,,,,,,,,,,,,,
BA,2008-10 ,,,,,,,,,,,,,,,,,,
BA,2008-11 ,,,,,,,,,,,,,,,,,,
BA,2008-12 ,,,,,,,,,,,,,,,,,,
BA,2009-01 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-02 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-03 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-04 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-05 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-06 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-07 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-08 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-09 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-10 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-11 ,,,,,,,,,,,,,,,,3843998,,
BA,2009-12 ,,,,,,,,,,,,,,,,3843998,,
BA,2010-01 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-02 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-03 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-04 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-05 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-06 ,,,,,,,,,,,,0.0291,,0.0634,,3844046,,
BA,2010-07 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2010-08 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2010-09 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2010-10 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2010-11 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2010-12 ,,,,,,,,,,,,0.035,,0.0629,,3844046,,
BA,2011-01 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-02 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-03 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-04 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-05 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-06 ,,,,,,,,,,,,0.0354,,0.0637,,3843183,,
BA,2011-07 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2011-08 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2011-09 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2011-10 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2011-11 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2011-12 ,,,,,,,,,,,,0.0426,0.0421,0.0671,,3843183,,
BA,2012-01 ,,,,,,,,,,,,0.0443,0.0443,0.0683,0.066,3839265,,
BA,2012-02 ,,,,,,,,,,,,0.0443,0.0443,0.0683,0.066,3839265,,
BA,2012-03 ,,,,,,,,,,,,0.0443,0.0443,0.0683,0.066,3839265,,
BA,2012-04 ,,,,,,,,,,,,0.0443,0.0443,0.0683,0.066,3839265,,
BA,2012-05 ,,,,,,,,,,,,0.0443,0.0443,0.0683,0.066,3839265,,
